ambiguity_K,eps,beta,policy,rep_seed,episode_id,success,steps,questions_asked,assistant_picked_goal,final_map_correct,oracle_steps,episode_max_steps,team_cost,oracle_cost,terminated_by_wrong_pick,failure_by_wrong_pick,failure_by_timeout,regret
2,0.1,4.0,always_ask,3,19,True,11,1,True,True,8,13,11.5,8.0,False,False,False,3.5
2,0.1,4.0,always_ask,4,0,True,6,1,True,True,4,9,6.5,4.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,1,True,10,1,True,True,8,13,10.5,8.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,2,True,9,1,True,True,8,13,9.5,8.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,3,True,6,3,True,True,3,8,7.5,3.0,False,False,False,4.5
2,0.1,4.0,always_ask,4,4,True,9,1,True,True,7,12,9.5,7.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,5,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,6,True,10,1,True,True,8,13,10.5,8.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,7,True,9,1,True,True,7,12,9.5,7.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,8,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,9,True,10,2,True,True,8,13,11.0,8.0,False,False,False,3.0
2,0.1,4.0,always_ask,4,10,True,9,3,True,True,6,11,10.5,6.0,False,False,False,4.5
2,0.1,4.0,always_ask,4,11,True,10,1,True,True,8,13,10.5,8.0,False,False,False,2.5
2,0.1,4.0,always_ask,4,12,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,13,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,14,True,13,3,True,True,10,15,14.5,10.0,False,False,False,4.5
2,0.1,4.0,always_ask,4,15,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,16,True,10,1,True,True,9,14,10.5,9.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,17,True,5,2,True,True,3,8,6.0,3.0,False,False,False,3.0
2,0.1,4.0,always_ask,4,18,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
2,0.1,4.0,always_ask,4,19,True,8,3,True,True,5,10,9.5,5.0,False,False,False,4.5
3,0.0,1.0,ask_or_act,0,0,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,1,True,10,0,True,True,9,14,10.0,9.0,False,False,False,1.0
3,0.0,1.0,ask_or_act,0,2,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,3,True,5,1,True,True,2,7,5.5,2.0,False,False,False,3.5
3,0.0,1.0,ask_or_act,0,4,True,12,1,True,True,11,16,12.5,11.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,5,True,9,1,True,True,7,12,9.5,7.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,0,6,True,6,0,True,True,5,10,6.0,5.0,False,False,False,1.0
3,0.0,1.0,ask_or_act,0,7,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,8,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,9,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,10,False,13,0,False,True,8,13,13.0,8.0,False,False,True,5.0
3,0.0,1.0,ask_or_act,0,11,True,7,0,True,True,7,12,7.0,7.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,0,12,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,13,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,0,14,True,12,1,True,True,10,15,12.5,10.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,0,15,True,8,1,True,True,6,11,8.5,6.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,0,16,True,17,1,True,True,12,17,17.5,12.0,False,False,False,5.5
3,0.0,1.0,ask_or_act,0,17,True,2,0,True,False,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,0,18,False,13,1,False,True,8,13,13.5,8.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,0,19,True,10,0,True,True,10,15,10.0,10.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,1,0,True,14,0,True,True,12,17,14.0,12.0,False,False,False,2.0
3,0.0,1.0,ask_or_act,1,1,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,2,True,11,1,True,True,10,15,11.5,10.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,3,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,4,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,5,True,8,0,True,True,6,11,8.0,6.0,False,False,False,2.0
3,0.0,1.0,ask_or_act,1,6,True,7,1,True,True,4,9,7.5,4.0,False,False,False,3.5
3,0.0,1.0,ask_or_act,1,7,True,11,1,True,False,9,14,11.5,9.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,1,8,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,9,True,11,1,True,True,10,15,11.5,10.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,10,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,11,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,12,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,13,True,6,1,True,True,5,10,6.5,5.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,14,False,9,0,False,True,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,ask_or_act,1,15,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,1,16,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,17,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,1,18,True,7,1,True,True,5,10,7.5,5.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,1,19,False,12,1,False,True,7,12,12.5,7.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,2,0,True,12,1,True,True,9,14,12.5,9.0,False,False,False,3.5
3,0.0,1.0,ask_or_act,2,1,True,4,1,True,False,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,2,True,6,1,True,True,5,10,6.5,5.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,3,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,4,True,8,0,True,True,6,11,8.0,6.0,False,False,False,2.0
3,0.0,1.0,ask_or_act,2,5,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,6,True,12,0,True,True,12,17,12.0,12.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,2,7,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,2,8,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,9,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,10,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,11,False,11,1,False,True,6,11,11.5,6.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,2,12,True,11,1,True,True,9,14,11.5,9.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,2,13,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,14,True,11,0,True,True,10,15,11.0,10.0,False,False,False,1.0
3,0.0,1.0,ask_or_act,2,15,True,10,1,True,True,9,14,10.5,9.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,16,True,10,1,True,True,5,10,10.5,5.0,False,False,False,5.5
3,0.0,1.0,ask_or_act,2,17,True,9,0,True,True,4,9,9.0,4.0,False,False,False,5.0
3,0.0,1.0,ask_or_act,2,18,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,2,19,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,0,True,9,1,True,True,8,13,9.5,8.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,1,True,6,1,True,True,5,10,6.5,5.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,2,True,11,0,True,True,9,14,11.0,9.0,False,False,False,2.0
3,0.0,1.0,ask_or_act,3,3,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,4,True,9,0,True,True,5,10,9.0,5.0,False,False,False,4.0
3,0.0,1.0,ask_or_act,3,5,False,12,1,False,True,7,12,12.5,7.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,3,6,True,10,1,True,True,7,12,10.5,7.0,False,False,False,3.5
3,0.0,1.0,ask_or_act,3,7,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,8,False,15,1,False,False,10,15,15.5,10.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,3,9,True,13,0,True,True,9,14,13.0,9.0,False,False,False,4.0
3,0.0,1.0,ask_or_act,3,10,True,3,0,True,True,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,3,11,True,8,1,True,True,6,11,8.5,6.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,3,12,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,13,True,11,1,True,True,7,12,11.5,7.0,False,False,False,4.5
3,0.0,1.0,ask_or_act,3,14,True,9,1,True,True,8,13,9.5,8.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,15,True,9,1,True,True,8,13,9.5,8.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,16,True,12,0,True,True,10,15,12.0,10.0,False,False,False,2.0
3,0.0,1.0,ask_or_act,3,17,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,18,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,3,19,True,10,1,True,True,5,10,10.5,5.0,False,False,False,5.5
3,0.0,1.0,ask_or_act,4,0,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,1,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,2,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,3,False,11,1,False,True,6,11,11.5,6.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,4,4,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,5,False,16,1,False,True,11,16,16.5,11.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,4,6,True,5,0,True,True,5,10,5.0,5.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,4,7,True,7,0,True,True,3,8,7.0,3.0,False,False,False,4.0
3,0.0,1.0,ask_or_act,4,8,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,9,True,12,0,True,True,11,16,12.0,11.0,False,False,False,1.0
3,0.0,1.0,ask_or_act,4,10,False,16,1,False,True,11,16,16.5,11.0,False,False,True,5.5
3,0.0,1.0,ask_or_act,4,11,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,12,True,9,1,True,True,7,12,9.5,7.0,False,False,False,2.5
3,0.0,1.0,ask_or_act,4,13,True,9,0,True,True,9,14,9.0,9.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,4,14,True,5,1,True,False,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,15,True,13,0,True,True,9,14,13.0,9.0,False,False,False,4.0
3,0.0,1.0,ask_or_act,4,16,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,ask_or_act,4,17,True,9,1,True,True,8,13,9.5,8.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,18,True,11,1,True,True,10,15,11.5,10.0,False,False,False,1.5
3,0.0,1.0,ask_or_act,4,19,True,10,1,True,True,9,14,10.5,9.0,False,False,False,1.5
3,0.0,1.0,never_ask,0,0,True,2,0,True,True,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,never_ask,0,1,True,10,0,True,True,9,14,10.0,9.0,False,False,False,1.0
3,0.0,1.0,never_ask,0,2,False,12,0,False,True,7,12,12.0,7.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,3,False,7,0,False,True,2,7,7.0,2.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,4,True,11,0,True,True,11,16,11.0,11.0,False,False,False,0.0
3,0.0,1.0,never_ask,0,5,True,8,0,True,True,7,12,8.0,7.0,False,False,False,1.0
3,0.0,1.0,never_ask,0,6,True,6,0,True,True,5,10,6.0,5.0,False,False,False,1.0
3,0.0,1.0,never_ask,0,7,True,8,0,True,True,3,8,8.0,3.0,False,False,False,5.0
3,0.0,1.0,never_ask,0,8,False,11,0,False,False,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,9,False,11,0,False,True,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,10,False,13,0,False,True,8,13,13.0,8.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,11,True,7,0,True,True,7,12,7.0,7.0,False,False,False,0.0
3,0.0,1.0,never_ask,0,12,True,11,0,True,True,7,12,11.0,7.0,False,False,False,4.0
3,0.0,1.0,never_ask,0,13,True,10,0,True,True,7,12,10.0,7.0,False,False,False,3.0
3,0.0,1.0,never_ask,0,14,True,14,0,True,True,10,15,14.0,10.0,False,False,False,4.0
3,0.0,1.0,never_ask,0,15,True,9,0,True,True,6,11,9.0,6.0,False,False,False,3.0
3,0.0,1.0,never_ask,0,16,True,16,0,True,True,12,17,16.0,12.0,False,False,False,4.0
3,0.0,1.0,never_ask,0,17,True,2,0,True,False,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,never_ask,0,18,False,13,0,False,True,8,13,13.0,8.0,False,False,True,5.0
3,0.0,1.0,never_ask,0,19,True,10,0,True,True,10,15,10.0,10.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,0,True,14,0,True,True,12,17,14.0,12.0,False,False,False,2.0
3,0.0,1.0,never_ask,1,1,True,3,0,True,True,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,2,True,10,0,True,True,10,15,10.0,10.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,3,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,4,True,6,0,True,True,6,11,6.0,6.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,5,True,8,0,True,True,6,11,8.0,6.0,False,False,False,2.0
3,0.0,1.0,never_ask,1,6,False,9,0,False,False,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,7,True,12,0,True,True,9,14,12.0,9.0,False,False,False,3.0
3,0.0,1.0,never_ask,1,8,True,6,0,True,True,4,9,6.0,4.0,False,False,False,2.0
3,0.0,1.0,never_ask,1,9,True,13,0,True,True,10,15,13.0,10.0,False,False,False,3.0
3,0.0,1.0,never_ask,1,10,False,9,0,False,True,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,11,False,9,0,False,True,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,12,True,3,0,True,True,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,13,True,5,0,True,True,5,10,5.0,5.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,14,False,9,0,False,True,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,15,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,never_ask,1,16,False,11,0,False,True,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,17,False,8,0,False,True,3,8,8.0,3.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,18,False,10,0,False,True,5,10,10.0,5.0,False,False,True,5.0
3,0.0,1.0,never_ask,1,19,False,12,0,False,True,7,12,12.0,7.0,False,False,True,5.0
3,0.0,1.0,never_ask,2,0,True,14,0,True,True,9,14,14.0,9.0,False,False,False,5.0
3,0.0,1.0,never_ask,2,1,True,3,0,True,False,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,never_ask,2,2,True,8,0,True,False,5,10,8.0,5.0,False,False,False,3.0
3,0.0,1.0,never_ask,2,3,True,6,0,True,True,2,7,6.0,2.0,False,False,False,4.0
3,0.0,1.0,never_ask,2,4,True,8,0,True,True,6,11,8.0,6.0,False,False,False,2.0
3,0.0,1.0,never_ask,2,5,False,8,0,False,True,3,8,8.0,3.0,False,False,True,5.0
3,0.0,1.0,never_ask,2,6,True,12,0,True,True,12,17,12.0,12.0,False,False,False,0.0
3,0.0,1.0,never_ask,2,7,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,never_ask,2,8,True,7,0,True,True,4,9,7.0,4.0,False,False,False,3.0
3,0.0,1.0,never_ask,2,9,True,7,0,True,True,7,12,7.0,7.0,False,False,False,0.0
3,0.0,1.0,never_ask,2,10,False,11,0,False,False,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,2,11,True,10,0,True,True,6,11,10.0,6.0,False,False,False,4.0
3,0.0,1.0,never_ask,2,12,True,10,0,True,True,9,14,10.0,9.0,False,False,False,1.0
3,0.0,1.0,never_ask,2,13,True,11,0,True,True,7,12,11.0,7.0,False,False,False,4.0
3,0.0,1.0,never_ask,2,14,True,11,0,True,True,10,15,11.0,10.0,False,False,False,1.0
3,0.0,1.0,never_ask,2,15,True,9,0,True,True,9,14,9.0,9.0,False,False,False,0.0
3,0.0,1.0,never_ask,2,16,True,9,0,True,True,5,10,9.0,5.0,False,False,False,4.0
3,0.0,1.0,never_ask,2,17,True,9,0,True,True,4,9,9.0,4.0,False,False,False,5.0
3,0.0,1.0,never_ask,2,18,True,12,0,True,True,7,12,12.0,7.0,False,False,False,5.0
3,0.0,1.0,never_ask,2,19,True,4,0,True,True,2,7,4.0,2.0,False,False,False,2.0
3,0.0,1.0,never_ask,3,0,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,1,False,10,0,False,True,5,10,10.0,5.0,False,False,True,5.0
3,0.0,1.0,never_ask,3,2,True,11,0,True,True,9,14,11.0,9.0,False,False,False,2.0
3,0.0,1.0,never_ask,3,3,True,2,0,True,True,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,4,True,9,0,True,True,5,10,9.0,5.0,False,False,False,4.0
3,0.0,1.0,never_ask,3,5,False,12,0,False,True,7,12,12.0,7.0,False,False,True,5.0
3,0.0,1.0,never_ask,3,6,True,11,0,True,True,7,12,11.0,7.0,False,False,False,4.0
3,0.0,1.0,never_ask,3,7,True,6,0,True,True,3,8,6.0,3.0,False,False,False,3.0
3,0.0,1.0,never_ask,3,8,True,10,0,True,False,10,15,10.0,10.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,9,True,13,0,True,True,9,14,13.0,9.0,False,False,False,4.0
3,0.0,1.0,never_ask,3,10,True,3,0,True,True,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,11,True,9,0,True,True,6,11,9.0,6.0,False,False,False,3.0
3,0.0,1.0,never_ask,3,12,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,13,True,7,0,True,True,7,12,7.0,7.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,14,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,15,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,16,True,12,0,True,True,10,15,12.0,10.0,False,False,False,2.0
3,0.0,1.0,never_ask,3,17,True,2,0,True,False,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,never_ask,3,18,False,7,0,False,True,2,7,7.0,2.0,False,False,True,5.0
3,0.0,1.0,never_ask,3,19,True,9,0,True,True,5,10,9.0,5.0,False,False,False,4.0
3,0.0,1.0,never_ask,4,0,True,2,0,True,True,2,7,2.0,2.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,1,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,2,True,3,0,True,True,3,8,3.0,3.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,3,False,11,0,False,False,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,4,4,True,10,0,True,True,7,12,10.0,7.0,False,False,False,3.0
3,0.0,1.0,never_ask,4,5,False,16,0,False,True,11,16,16.0,11.0,False,False,True,5.0
3,0.0,1.0,never_ask,4,6,True,5,0,True,True,5,10,5.0,5.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,7,True,7,0,True,True,3,8,7.0,3.0,False,False,False,4.0
3,0.0,1.0,never_ask,4,8,True,11,0,True,True,6,11,11.0,6.0,False,False,False,5.0
3,0.0,1.0,never_ask,4,9,True,12,0,True,True,11,16,12.0,11.0,False,False,False,1.0
3,0.0,1.0,never_ask,4,10,False,16,0,False,True,11,16,16.0,11.0,False,False,True,5.0
3,0.0,1.0,never_ask,4,11,False,11,0,False,True,6,11,11.0,6.0,False,False,True,5.0
3,0.0,1.0,never_ask,4,12,True,10,0,True,True,7,12,10.0,7.0,False,False,False,3.0
3,0.0,1.0,never_ask,4,13,True,9,0,True,True,9,14,9.0,9.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,14,False,9,0,False,True,4,9,9.0,4.0,False,False,True,5.0
3,0.0,1.0,never_ask,4,15,True,13,0,True,True,9,14,13.0,9.0,False,False,False,4.0
3,0.0,1.0,never_ask,4,16,True,4,0,True,True,4,9,4.0,4.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,17,True,8,0,True,True,8,13,8.0,8.0,False,False,False,0.0
3,0.0,1.0,never_ask,4,18,True,12,0,True,True,10,15,12.0,10.0,False,False,False,2.0
3,0.0,1.0,never_ask,4,19,True,11,0,True,True,9,14,11.0,9.0,False,False,False,2.0
3,0.0,1.0,always_ask,0,0,True,5,3,True,True,2,7,6.5,2.0,False,False,False,4.5
3,0.0,1.0,always_ask,0,1,True,13,3,True,True,9,14,14.5,9.0,False,False,False,5.5
3,0.0,1.0,always_ask,0,2,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,3,False,7,3,False,True,2,7,8.5,2.0,False,False,True,6.5
3,0.0,1.0,always_ask,0,4,True,14,3,True,True,11,16,15.5,11.0,False,False,False,4.5
3,0.0,1.0,always_ask,0,5,True,9,1,True,True,7,12,9.5,7.0,False,False,False,2.5
3,0.0,1.0,always_ask,0,6,True,9,3,True,True,5,10,10.5,5.0,False,False,False,5.5
3,0.0,1.0,always_ask,0,7,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,8,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,9,True,9,3,True,True,6,11,10.5,6.0,False,False,False,4.5
3,0.0,1.0,always_ask,0,10,False,13,3,False,True,8,13,14.5,8.0,False,False,True,6.5
3,0.0,1.0,always_ask,0,11,True,9,2,True,True,7,12,10.0,7.0,False,False,False,3.0
3,0.0,1.0,always_ask,0,12,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,13,True,8,1,True,True,7,12,8.5,7.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,14,True,14,3,True,True,10,15,15.5,10.0,False,False,False,5.5
3,0.0,1.0,always_ask,0,15,True,7,1,True,True,6,11,7.5,6.0,False,False,False,1.5
3,0.0,1.0,always_ask,0,16,False,17,3,False,True,12,17,18.5,12.0,False,False,True,6.5
3,0.0,1.0,always_ask,0,17,True,5,3,True,True,2,7,6.5,2.0,False,False,False,4.5
3,0.0,1.0,always_ask,0,18,True,12,3,True,True,8,13,13.5,8.0,False,False,False,5.5
3,0.0,1.0,always_ask,0,19,True,11,1,True,True,10,15,11.5,10.0,False,False,False,1.5
3,0.0,1.0,always_ask,1,0,True,17,3,True,True,12,17,18.5,12.0,False,False,False,6.5
3,0.0,1.0,always_ask,1,1,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,always_ask,1,2,True,13,3,True,True,10,15,14.5,10.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,3,True,7,3,True,True,4,9,8.5,4.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,4,True,9,3,True,True,6,11,10.5,6.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,5,True,11,3,True,True,6,11,12.5,6.0,False,False,False,6.5
3,0.0,1.0,always_ask,1,6,True,7,3,True,True,4,9,8.5,4.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,7,True,13,3,True,True,9,14,14.5,9.0,False,False,False,5.5
3,0.0,1.0,always_ask,1,8,True,7,3,True,False,4,9,8.5,4.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,9,True,13,3,True,True,10,15,14.5,10.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,10,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,always_ask,1,11,True,7,3,True,True,4,9,8.5,4.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,12,True,6,3,True,True,3,8,7.5,3.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,13,False,10,3,False,False,5,10,11.5,5.0,False,False,True,6.5
3,0.0,1.0,always_ask,1,14,True,5,1,True,True,4,9,5.5,4.0,False,False,False,1.5
3,0.0,1.0,always_ask,1,15,True,7,3,True,True,4,9,8.5,4.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,16,True,9,3,True,True,6,11,10.5,6.0,False,False,False,4.5
3,0.0,1.0,always_ask,1,17,True,4,1,True,True,3,8,4.5,3.0,False,False,False,1.5
3,0.0,1.0,always_ask,1,18,True,7,1,True,True,5,10,7.5,5.0,False,False,False,2.5
3,0.0,1.0,always_ask,1,19,False,12,3,False,True,7,12,13.5,7.0,False,False,True,6.5
3,0.0,1.0,always_ask,2,0,True,14,3,True,True,9,14,15.5,9.0,False,False,False,6.5
3,0.0,1.0,always_ask,2,1,True,5,2,True,True,3,8,6.0,3.0,False,False,False,3.0
3,0.0,1.0,always_ask,2,2,True,8,3,True,True,5,10,9.5,5.0,False,False,False,4.5
3,0.0,1.0,always_ask,2,3,True,3,1,True,True,2,7,3.5,2.0,False,False,False,1.5
3,0.0,1.0,always_ask,2,4,True,9,3,True,True,6,11,10.5,6.0,False,False,False,4.5
3,0.0,1.0,always_ask,2,5,True,6,3,True,True,3,8,7.5,3.0,False,False,False,4.5
3,0.0,1.0,always_ask,2,6,True,15,3,True,True,12,17,16.5,12.0,False,False,False,4.5
